datetime,atm_strike,call_iv,put_iv,call_oi,put_oi,call_volume,put_volume
2024-05-24 09:50:00,22950.0,0.17817050056343986,0.1746478678122765,386902,435545,4911,2338
2024-05-24 09:55:00,22950.0,0.1319351828467704,0.12327171474210644,444601,159105,3698,4545
2024-05-24 10:00:00,22950.0,0.16447333538229322,0.18197106931194462,361758,344054,4205,1992
2024-05-24 10:05:00,22900.0,0.1346404512662537,0.14379981600055416,255328,451734,1767,2535
2024-05-24 10:10:00,22900.0,0.18660727396892185,0.17003205104085534,376206,251814,3029,4862
2024-05-24 10:15:00,22950.0,0.13223693058758562,0.1359407976345483,241731,487894,3326,2737
2024-05-24 10:20:00,22950.0,0.12866890075636664,0.13281570587697067,216393,236970,2231,4463
2024-05-24 10:25:00,22950.0,0.19033608216853323,0.18256357155261677,470411,126748,583,2821
2024-05-24 10:30:00,22950.0,0.16112583902571942,0.16749860546950726,107691,240390,555,3935
2024-05-24 10:35:00,22950.0,0.21961107880647215,0.23825480334583868,281790,238935,3762,2488
2024-05-24 10:40:00,22950.0,0.17340491551040918,0.18358506854104298,399294,299865,4839,1490
2024-05-24 10:45:00,22950.0,0.19790145721471497,0.21103322202262456,332859,344496,3660,2599
2024-05-24 10:50:00,22950.0,0.20686291906958282,0.18759249590519406,228989,478020,2914,2179
2024-05-24 10:55:00,23000.0,0.19987473925093696,0.1889692002467947,439829,233218,2099,1157
2024-05-24 11:00:00,23000.0,0.1414086865310022,0.13997682712328569,475418,196152,558,4334
2024-05-24 11:05:00,22950.0,0.1880367553547893,0.16969299552809095,169777,173018,3357,1604
2024-05-24 11:10:00,22950.0,0.12046244484278165,0.10832454918169411,120281,188160,2606,3222
2024-05-24 11:15:00,23000.0,0.1995798678150229,0.19378856099848935,212130,488126,968,1974
2024-05-24 11:20:00,22950.0,0.14158326108617925,0.15634187942738922,407735,341687,4618,806
2024-05-24 11:25:00,23000.0,0.21867228504380623,0.2318636273495603,172523,470595,2808,1798
2024-05-24 11:30:00,22950.0,0.21441460659291633,0.2085400137599997,106021,421100,2172,2522
2024-05-24 11:35:00,22950.0,0.17851162321160863,0.18767043108203493,182778,248872,1562,4420
2024-05-24 11:40:00,23000.0,0.13604676862120343,0.14734360554957074,408086,136413,4913,3753
2024-05-24 11:45:00,22950.0,0.19034017159725475,0.20866093267685576,427682,363386,1387,2399
2024-05-24 11:50:00,22950.0,0.16174537555304447,0.14946603683368262,186525,112735,2807,3794
2024-05-24 11:55:00,22950.0,0.1666768929719462,0.17257694607155907,195552,369104,2682,3289
2024-05-24 12:00:00,22950.0,0.15049683327682195,0.13889699212240264,411380,266839,4189,2142
2024-05-24 12:05:00,22950.0,0.20691654148812216,0.19833934586646518,298481,182743,989,3004
2024-05-24 12:10:00,22950.0,0.16694200261217249,0.16187788952080048,417256,472666,2046,4483
2024-05-24 12:15:00,22950.0,0.20061574402122673,0.1968250367350551,456095,209134,2552,1850
2024-05-24 12:20:00,22950.0,0.20067993241142318,0.22009550454061816,264504,160205,959,3241
2024-05-24 12:25:00,22950.0,0.17570264092155863,0.16891815119337672,472510,418816,1908,4719
2024-05-24 12:30:00,23000.0,0.1586127552745265,0.1639112288349179,275353,476601,4526,4185
2024-05-24 12:35:00,23000.0,0.1887066389600491,0.17823320941271292,132449,422248,1939,4709
2024-05-24 12:40:00,23000.0,0.18809033750669338,0.19145185422440766,405420,494959,4125,2033
2024-05-24 12:45:00,23000.0,0.13819427550297303,0.155034258379322,274128,481402,2590,1249
2024-05-24 12:50:00,23000.0,0.19641510651436206,0.19384607699606735,149392,418407,4511,3269
2024-05-24 12:55:00,23000.0,0.13651765481890757,0.1166043341033407,294824,454342,4948,4398
2024-05-24 13:00:00,23000.0,0.15241073566599195,0.13653175929029557,436952,215469,2574,503
2024-05-24 13:05:00,23000.0,0.20702108741303635,0.2070218743895459,145960,364523,3887,4183
2024-05-24 13:10:00,23000.0,0.17716680602611062,0.17674390812484328,415344,263986,1804,3503
2024-05-24 13:15:00,23000.0,0.1456599193709674,0.13472720904864896,250877,222506,4487,1405
2024-05-24 13:20:00,23000.0,0.21239244015957787,0.1939606915235717,497579,175866,2475,1592
2024-05-24 13:25:00,23000.0,0.1860577430577045,0.17573540510625996,330388,205326,1811,1978
2024-05-24 13:30:00,23000.0,0.1754510533459111,0.18529640521312207,317944,174845,1197,1366
2024-05-24 13:35:00,23000.0,0.2193320393698318,0.2365876430138991,216212,249280,3095,2432
2024-05-24 13:40:00,23000.0,0.20455533306911103,0.18724509855188737,482502,336118,3435,3784
2024-05-24 13:45:00,23000.0,0.18771928044335692,0.2030200608063939,102982,497704,554,3258
2024-05-24 13:50:00,23000.0,0.12817305279088165,0.12466640164882588,327123,330184,541,4293
2024-05-24 13:55:00,23000.0,0.15644457691193506,0.15186784831336955,216628,298035,2086,4200
2024-05-24 14:00:00,23000.0,0.1702168376901048,0.16702904264554347,440735,103862,4249,1034
2024-05-24 14:05:00,23000.0,0.1817655511888134,0.1658248964551538,387600,189773,4848,4156
2024-05-24 14:10:00,23000.0,0.1839878093000053,0.17446181164900254,486301,423271,4591,829
2024-05-24 14:15:00,23000.0,0.19251148460271839,0.20001941850744165,309928,463405,1692,1102
2024-05-24 14:20:00,23000.0,0.21102388712130027,0.21661653270608472,154398,498481,4683,4081
2024-05-24 14:25:00,23000.0,0.17682770873062287,0.1672178200611224,441728,278941,1912,4549
2024-05-24 14:30:00,22950.0,0.21802689320357888,0.21666854628612497,108810,359401,3554,2437
2024-05-24 14:35:00,23000.0,0.13131980346630812,0.1315251270490787,307228,192356,2299,3957
2024-05-24 14:40:00,23000.0,0.16656789486515805,0.18501823553317712,358657,172576,4103,3658
2024-05-24 14:45:00,22950.0,0.1301672621946619,0.11613126854873815,219810,169876,2993,2878
2024-05-24 14:50:00,22950.0,0.19424499740345824,0.18981599779699165,491739,205452,971,4398
2024-05-24 14:55:00,22950.0,0.20068256185891004,0.19084545243643095,428773,253090,2711,2429
2024-05-24 15:00:00,22950.0,0.17231568940604258,0.17092256005465753,480347,479868,1552,3575
2024-05-24 15:05:00,23000.0,0.16325312128901873,0.14527835801688482,222570,113672,4422,1669
2024-05-24 15:10:00,22950.0,0.12669949392781002,0.12600557185592998,184399,399836,872,2410
2024-05-24 15:15:00,22950.0,0.1764612826920988,0.17964927751022264,228630,264421,4510,2664
2024-05-24 15:20:00,22950.0,0.14548277422771613,0.14979922099008838,138595,451124,2097,1713
2024-05-24 15:25:00,22950.0,0.1282331869588919,0.12778572010454747,224925,218104,4269,819
2024-05-27 09:15:00,23000.0,0.1933709331985517,0.21038191533525705,130876,340904,2021,3223
2024-05-27 09:20:00,23000.0,0.1943442942207892,0.19538546486787534,421895,242999,2710,1653
2024-05-27 09:25:00,23000.0,0.15710800890761906,0.16076842296501326,208855,124456,2428,3920
2024-05-27 09:30:00,22950.0,0.13844745338448397,0.14012843978688216,172647,320021,1570,3210
2024-05-27 09:35:00,23000.0,0.17128894563732117,0.17816643604507293,362982,107881,2767,2764
2024-05-27 09:40:00,23000.0,0.1293456372666986,0.1426354943774473,251876,208058,1080,3735
2024-05-27 09:45:00,23000.0,0.19784418602731846,0.20643509343404468,357737,253198,4666,3398
2024-05-27 09:50:00,22950.0,0.16759543002422533,0.1603065015199804,178549,402715,4537,861
2024-05-27 09:55:00,22950.0,0.2160963073872747,0.2287775093704552,246510,157621,2516,3581
2024-05-27 10:00:00,22950.0,0.13090204380871442,0.14584378419242366,335754,395988,3918,2454
2024-05-27 10:05:00,22950.0,0.18979595948386938,0.19019920424715264,243479,183060,1809,1959
2024-05-27 10:10:00,22950.0,0.20035615921901026,0.20118801812805168,428964,231070,4872,4952
2024-05-27 10:15:00,22950.0,0.19268736210115067,0.17840744536700825,392278,234672,3364,1313
2024-05-27 10:20:00,22950.0,0.16614543622631273,0.15409498203494476,417609,256143,4749,3230
2024-05-27 10:25:00,23000.0,0.17461100213888964,0.16082807333138244,324732,298488,1592,2671
2024-05-27 10:30:00,23000.0,0.18151886777346768,0.19125216690539107,293630,159659,4803,3996
2024-05-27 10:35:00,23000.0,0.12591054364755563,0.10844641323469129,460343,106163,3830,1196
2024-05-27 10:40:00,23000.0,0.21956730590592927,0.21612715216749834,476224,128538,1083,3097
2024-05-27 10:45:00,23000.0,0.14549076176584305,0.136252641511303,120594,373499,527,4319
2024-05-27 10:50:00,23000.0,0.1843407387944962,0.19966405929167108,113483,104784,3624,4487
2024-05-27 10:55:00,23000.0,0.13264331033875484,0.1360010542756665,491257,241567,2721,3772
2024-05-27 11:00:00,23000.0,0.13678632379873815,0.12260268921392029,241429,267317,3177,1993
2024-05-27 11:05:00,23000.0,0.16911048675584203,0.16802956409872027,457274,310368,3600,4449
2024-05-27 11:10:00,23000.0,0.14885007329689184,0.15328536309977903,145951,369478,4576,1798
2024-05-27 11:15:00,23000.0,0.17042401584413863,0.17092316051303663,390173,202795,2261,3812
2024-05-27 11:20:00,23000.0,0.13021813781772848,0.12309548503803758,360472,155499,2159,1047
2024-05-27 11:25:00,23000.0,0.16192949618321595,0.16276838049864215,306279,451537,3337,1563
2024-05-27 11:30:00,23000.0,0.14686015666840221,0.13133786865704644,466652,147936,3013,1877
2024-05-27 11:35:00,23000.0,0.17819022389817626,0.1721927135332485,471289,184758,4737,4335
2024-05-27 11:40:00,23000.0,0.13717055138464812,0.15587718248774385,210944,338443,2471,4524
2024-05-27 11:45:00,23000.0,0.216232173242987,0.20594404691490856,280391,475805,1700,1556
2024-05-27 11:50:00,23050.0,0.17442115189990565,0.1602528318799179,360012,417610,3053,1927
2024-05-27 11:55:00,23050.0,0.19019522740633032,0.20893083521470276,402882,106409,4795,1700
2024-05-27 12:00:00,23050.0,0.21323662313278702,0.20110202947105482,439464,415503,1628,3333
2024-05-27 12:05:00,23050.0,0.15453677676579664,0.13968692173526992,275505,433649,1243,2942
2024-05-27 12:10:00,23050.0,0.17157167446391552,0.15785237493949578,293659,410878,2563,3166
2024-05-27 12:15:00,23100.0,0.1986591356164616,0.1912156038860836,227215,154192,2204,4304
2024-05-27 12:20:00,23100.0,0.12694100808901043,0.1437634627765044,466296,440767,4714,2485
2024-05-27 12:25:00,23100.0,0.1953221369834488,0.1825865030029752,481438,119146,4023,4517
2024-05-27 12:30:00,23100.0,0.13174794207260143,0.1233394985486064,281104,411891,870,4606
2024-05-27 12:35:00,23100.0,0.15891300546052478,0.15600713175647632,173625,233563,539,1808
2024-05-27 12:40:00,23100.0,0.18969928688832002,0.20847153069269825,281807,300975,2316,3628
2024-05-27 12:45:00,23100.0,0.12598718259837863,0.14317278216398932,244856,153022,4446,3508
2024-05-27 12:50:00,23100.0,0.18649828589717093,0.1996905954029106,483537,386869,2491,4722
2024-05-27 12:55:00,23050.0,0.21719143555999926,0.2105853576067779,305494,128823,3926,3485
2024-05-27 13:00:00,23050.0,0.144942023078754,0.15583994624459208,472892,149518,3573,1083
2024-05-27 13:05:00,23050.0,0.14591374305998295,0.15615371439945092,271174,354406,4708,703
2024-05-27 13:10:00,23050.0,0.1287230972192981,0.10999616807715858,148799,237130,2627,1347
2024-05-27 13:15:00,23100.0,0.12930247642107462,0.12153857158746083,121218,428268,1471,1337
2024-05-27 13:20:00,23100.0,0.1514405338842312,0.1613657889767121,460733,263564,1278,1911
2024-05-27 13:25:00,23100.0,0.2032531085369585,0.21506288712106247,114054,105643,4710,1742
2024-05-27 13:30:00,23100.0,0.17124197546589148,0.1604798270987038,179770,320510,3378,1233
2024-05-27 13:35:00,23100.0,0.15856403931665164,0.17680318283019236,296056,405738,1391,817
2024-05-27 13:40:00,23050.0,0.1382504298054408,0.12919506105893513,352133,111807,2701,661
2024-05-27 13:45:00,23050.0,0.21760176558205943,0.21247345138997284,109840,167224,961,2888
2024-05-27 13:50:00,23050.0,0.1941437914928177,0.21356515717540278,115315,319257,4073,1306
2024-05-27 13:55:00,23050.0,0.15401636747857658,0.16386417608424592,469329,218557,3157,2101
2024-05-27 14:00:00,23100.0,0.21223342804779688,0.22771378438320292,142364,102259,1309,4864
2024-05-27 14:05:00,23050.0,0.17863308787806376,0.17427265170077666,411054,498823,3599,3307
2024-05-27 14:10:00,23050.0,0.14651975318822616,0.13489171895709826,404767,379394,3223,4955
2024-05-27 14:15:00,23050.0,0.16815664011060225,0.1779522165704354,161597,262014,3950,1109
2024-05-27 14:20:00,23050.0,0.1634385942636556,0.1627504228798878,273610,214339,4935,2381
2024-05-27 14:25:00,23050.0,0.15025007823991793,0.14358859393451487,400226,183394,3347,2613
2024-05-27 14:30:00,23050.0,0.18567620666541723,0.20311601028896248,428448,466366,2668,3917
2024-05-27 14:35:00,23050.0,0.19921939587389315,0.1921246115090032,266648,247096,1990,995
2024-05-27 14:40:00,23000.0,0.15532640159695155,0.1433044793123001,291986,270739,1272,4404
2024-05-27 14:45:00,23000.0,0.1637873983933299,0.15246347999514898,445302,319063,2860,2769
2024-05-27 14:50:00,22950.0,0.21630360582955815,0.23480505492803896,302820,355439,4607,3384
2024-05-27 14:55:00,22950.0,0.14595129632054682,0.1652459889594308,292560,200468,3177,596
2024-05-27 15:00:00,22950.0,0.19192604283815234,0.2038581392922874,443614,313405,3273,2018
2024-05-27 15:05:00,22950.0,0.20511379193838325,0.22122750240036723,414485,447689,524,3321
2024-05-27 15:10:00,22950.0,0.19418328042901783,0.18194395696993512,227084,111710,4732,4990
2024-05-27 15:15:00,22950.0,0.14165530912123772,0.13687031278982054,167094,154036,2529,4365
2024-05-27 15:20:00,22950.0,0.16353075073214574,0.17448636495927664,418027,125306,937,2409
2024-05-27 15:25:00,22950.0,0.1808759797394744,0.17306623211099534,310710,167888,3496,805
2024-05-28 09:15:00,22950.0,0.17915565933183777,0.1656611022599293,351624,336350,2404,1695
2024-05-28 09:20:00,22950.0,0.21518856057650454,0.23371250547900643,220831,100925,2229,863
2024-05-28 09:25:00,23000.0,0.15584033285506282,0.17273340122245023,399927,193105,4647,3759
2024-05-28 09:30:00,22950.0,0.17317933181903586,0.16843019104025492,135238,407152,802,714
2024-05-28 09:35:00,22950.0,0.15983774211027443,0.16899000238020498,478094,141093,4948,2666
2024-05-28 09:40:00,22950.0,0.18147293072405543,0.169304643165485,330076,413124,3128,663
2024-05-28 09:45:00,22950.0,0.16648461199550207,0.18417701151921015,282936,189588,4400,1240
2024-05-28 09:50:00,22950.0,0.2155486498620608,0.23538132910248075,288599,132825,979,2121
2024-05-28 09:55:00,22950.0,0.19084870338013138,0.17919157118109535,195333,380859,767,4236
2024-05-28 10:00:00,22950.0,0.16988484606682216,0.17167121997722193,438077,213480,3943,2525
2024-05-28 10:05:00,22950.0,0.16929084277682804,0.17309835760946932,366174,128037,3625,4080
2024-05-28 10:10:00,22950.0,0.14484966415223205,0.16373243275796337,470572,268043,2728,1901
2024-05-28 10:15:00,23000.0,0.14153863276937606,0.13792701338079938,198368,236772,3476,1992
2024-05-28 10:20:00,23000.0,0.15838597205205476,0.177784991044861,128166,207175,1170,2414
2024-05-28 10:25:00,23000.0,0.14694167566312075,0.14108229489757187,202533,120064,2208,1671
2024-05-28 10:30:00,23000.0,0.14983051819729554,0.13648727480047856,489319,288511,4759,1116
2024-05-28 10:35:00,23000.0,0.14149748574333623,0.12258546733153987,435825,152919,4128,3869
2024-05-28 10:40:00,23000.0,0.16307154038447508,0.166645227862764,180223,253025,3842,3363
2024-05-28 10:45:00,23000.0,0.14373489284617888,0.14637454245577722,361671,429418,613,4664
2024-05-28 10:50:00,23000.0,0.1629048234119595,0.1631876743465117,331938,496584,1225,655
2024-05-28 10:55:00,23000.0,0.19382285828764625,0.17735484785282007,343900,398475,4134,2115
2024-05-28 11:00:00,23000.0,0.1390312305490835,0.1266072788649809,183086,303676,2983,3850
2024-05-28 11:05:00,22950.0,0.2180479282983656,0.20313132469813985,342664,495025,2978,4391
2024-05-28 11:10:00,22950.0,0.1450940021249304,0.14274065922213827,136072,271504,2208,3246
2024-05-28 11:15:00,22950.0,0.12919276967135834,0.1448936090433328,259303,332082,2433,3703
2024-05-28 11:20:00,22950.0,0.18622039424785924,0.18668530376912496,227459,358778,803,4570
2024-05-28 11:25:00,22950.0,0.13241356766709644,0.11519693501344426,478540,217023,3205,4193
2024-05-28 11:30:00,22950.0,0.1658544409648374,0.1676949092417048,320788,198841,4327,4912
2024-05-28 11:35:00,22950.0,0.17549107031990013,0.17956423778335648,155152,405827,1952,4642
2024-05-28 11:40:00,22950.0,0.21122179514650496,0.22267761529771887,298882,109116,2669,1004
2024-05-28 11:45:00,22950.0,0.20407809106183827,0.2057157461966545,271966,155721,3709,4353
2024-05-28 11:50:00,22950.0,0.16764738355350017,0.17308318355588312,252659,199150,3575,2610
2024-05-28 11:55:00,22950.0,0.20805998271250736,0.19081858691162137,229003,304560,1535,4485
2024-05-28 12:00:00,22950.0,0.20135310954588997,0.18807260402134293,323647,401999,672,3374
2024-05-28 12:05:00,22950.0,0.13946386342410946,0.12932767300714093,490139,226912,935,2071
2024-05-28 12:10:00,22950.0,0.18724490361913473,0.17261663837967064,179479,134176,2651,2216
2024-05-28 12:15:00,22950.0,0.19192272653123138,0.18706068707250662,395071,419676,1781,3584
2024-05-28 12:20:00,22950.0,0.18525726553314587,0.17848151196489093,258257,120575,545,3017
2024-05-28 12:25:00,22950.0,0.1605657295757971,0.15364846300471408,190191,221469,2313,4247
2024-05-28 12:30:00,22900.0,0.1243610416888155,0.13315796859314105,381098,400134,3038,1664
2024-05-28 12:35:00,22900.0,0.15789931861185752,0.14066592900058833,108918,182471,1186,2976
2024-05-28 12:40:00,22900.0,0.12331612108048404,0.11039217396792014,122132,336699,4184,2526
2024-05-28 12:45:00,22900.0,0.14442035470609405,0.14148532861839688,247228,172318,1073,4270
2024-05-28 12:50:00,22950.0,0.20427837263212795,0.1955706234315663,159440,115262,3063,4366
2024-05-28 12:55:00,22950.0,0.16747146999244047,0.1841399509572958,433775,445383,4081,1917
2024-05-28 13:00:00,22950.0,0.13955410652632053,0.11991344205942198,119305,198834,3625,1935
2024-05-28 13:05:00,22950.0,0.21334388189637382,0.21943335435750722,259731,253279,1014,4855
2024-05-28 13:10:00,22950.0,0.1375843934491741,0.13384277182800053,281406,272058,1164,1600
2024-05-28 13:15:00,22950.0,0.19101895974538097,0.2086950676524966,374967,390237,4385,2394
2024-05-28 13:20:00,22950.0,0.14521581489374888,0.12851342374710667,142346,350895,2510,4220
2024-05-28 13:25:00,22950.0,0.13257550140916805,0.1363492667476128,128347,445362,3872,1555
2024-05-28 13:30:00,22900.0,0.16235211951983047,0.15133719123509978,205379,257991,849,4474
2024-05-28 13:35:00,22950.0,0.15068746146222617,0.16951750419117398,347866,369617,955,3071
2024-05-28 13:40:00,22950.0,0.17562350151288733,0.18033218234492152,298799,441821,989,3719
2024-05-28 13:45:00,22950.0,0.12056955784303701,0.1179657185386575,266210,489818,4733,4144
2024-05-28 13:50:00,22950.0,0.16018740953311758,0.15443862624275148,316405,463260,1452,4640
2024-05-28 13:55:00,22950.0,0.15243739238249948,0.14841437371841218,334937,111264,4715,2389
2024-05-28 14:00:00,22900.0,0.14088778171665733,0.13291162491044012,292822,352484,2336,2445
2024-05-28 14:05:00,22900.0,0.19646967941447513,0.2147069105742034,494738,307026,1329,2341
2024-05-28 14:10:00,22950.0,0.14157273538497744,0.13725837646796296,316193,419299,4816,3538
2024-05-28 14:15:00,22950.0,0.15672286392382662,0.15899467425959443,374030,326208,1308,2078
2024-05-28 14:20:00,22950.0,0.1261461814427078,0.14215284388779412,471766,380186,1953,3010
2024-05-28 14:25:00,22900.0,0.19990737151375187,0.21714273695806557,413579,232299,1654,4995
2024-05-28 14:30:00,22900.0,0.20577631816297848,0.19619814082426096,481327,372630,961,955
2024-05-28 14:35:00,22900.0,0.2179003122277569,0.23000638489126396,330709,467706,3955,4038
2024-05-28 14:40:00,22900.0,0.21506432736768782,0.1953942644947613,310074,432647,2508,3718
2024-05-28 14:45:00,22900.0,0.16870895951803547,0.17626572680893016,303782,160303,4475,554
2024-05-28 14:50:00,22900.0,0.14963140892893784,0.13153908401130593,210318,301235,4659,1165
2024-05-28 14:55:00,22900.0,0.18941653757710747,0.17501883605047297,341819,218598,619,4828
2024-05-28 15:00:00,22900.0,0.1924605949408531,0.19235631830224043,419550,310629,3411,4849
2024-05-28 15:05:00,22900.0,0.20683550895852632,0.2209294532513089,368435,103043,4209,780
2024-05-28 15:10:00,22900.0,0.14063219405398864,0.12232548810204003,125842,357277,3653,4295
2024-05-28 15:15:00,22900.0,0.1598953671310738,0.1629901998394947,115321,127325,3780,2292
2024-05-28 15:20:00,22850.0,0.19888433093672564,0.183430165679063,215288,120329,3029,3915
2024-05-28 15:25:00,22850.0,0.14226871342553482,0.1445412816381087,324516,316913,1871,4009
2024-05-29 09:15:00,22800.0,0.16821809585943034,0.17492934830332704,258252,365056,2713,2999
2024-05-29 09:20:00,22800.0,0.1980965492627652,0.19099090024026752,189098,389581,4347,2268
2024-05-29 09:25:00,22800.0,0.18046597639382636,0.17589546259015987,199204,258271,1411,564
2024-05-29 09:30:00,22800.0,0.13990411782967088,0.13173393481848952,364233,396397,3453,1165
2024-05-29 09:35:00,22800.0,0.16923401541657096,0.16085393268488687,281818,365834,3369,2524
2024-05-29 09:40:00,22800.0,0.21802745280255775,0.2228791288059493,201396,288152,1995,2211
2024-05-29 09:45:00,22800.0,0.1391916362014247,0.1390831181770427,111858,322828,1834,3029
2024-05-29 09:50:00,22800.0,0.1442707546624815,0.13822239705902498,344755,135897,2115,4724
2024-05-29 09:55:00,22800.0,0.16154549754341735,0.15840807075913985,467271,497289,1568,4642
2024-05-29 10:00:00,22800.0,0.19950431422152165,0.19925152545570168,182595,180113,4164,2935
2024-05-29 10:05:00,22750.0,0.20599230910402688,0.19984575541846672,330043,385155,2450,2334
2024-05-29 10:10:00,22750.0,0.1968784924665386,0.18069163677576106,298448,439587,4382,3923
2024-05-29 10:15:00,22750.0,0.16226580181458364,0.17107509962378717,499845,429420,3289,1772
2024-05-29 10:20:00,22700.0,0.14625932086069698,0.1516441604238881,342610,273386,1841,4538
2024-05-29 10:25:00,22750.0,0.17911089326577503,0.16174720944912632,393911,172345,1000,3303
2024-05-29 10:30:00,22750.0,0.17563266562813803,0.18341547439740663,465097,412842,636,3512
2024-05-29 10:35:00,22750.0,0.15230187770082262,0.16960988922199313,275807,131696,4317,4558
2024-05-29 10:40:00,22750.0,0.14448040327607256,0.1449431754152021,162859,278224,1040,4594
2024-05-29 10:45:00,22750.0,0.18291705249666357,0.18040956214231368,372004,210238,4981,1570
2024-05-29 10:50:00,22750.0,0.15614400673690088,0.16403630959233,469929,489744,3140,1127
2024-05-29 10:55:00,22750.0,0.16465610184928114,0.16358327211054663,275714,403692,4770,2591
2024-05-29 11:00:00,22750.0,0.16236892234101952,0.17793389961573208,204218,170610,1424,1874
2024-05-29 11:05:00,22750.0,0.1804982171692136,0.18295589384585162,373085,439342,837,747
2024-05-29 11:10:00,22750.0,0.12671166731042974,0.11065550998995491,225218,409611,2905,1861
2024-05-29 11:15:00,22700.0,0.16647836379751493,0.17307906556855063,477029,119636,3801,2723
2024-05-29 11:20:00,22700.0,0.21363177460611077,0.23121846245774072,440816,454972,1643,4573
2024-05-29 11:25:00,22750.0,0.13480839881721102,0.1454301773140576,372180,126105,1102,4264
2024-05-29 11:30:00,22700.0,0.20815893451355555,0.1943195321501611,410027,113465,2934,2518
2024-05-29 11:35:00,22750.0,0.1398591025867163,0.13374886239311481,238509,106289,4577,3258
2024-05-29 11:40:00,22700.0,0.16828283757794776,0.1776899151476453,401668,182223,4237,3227
2024-05-29 11:45:00,22750.0,0.16909673417497642,0.15552046610579498,406531,244700,1247,4150
2024-05-29 11:50:00,22750.0,0.1434800187971423,0.13740586574999478,196868,308212,3782,3417
2024-05-29 11:55:00,22750.0,0.17965834477429593,0.16280325806247292,459411,281460,2500,4354
2024-05-29 12:00:00,22750.0,0.20370592236820417,0.18910747761980262,436771,292863,4846,1687
2024-05-29 12:05:00,22750.0,0.14427712838068651,0.16279587344379878,234572,391017,3115,3270
2024-05-29 12:10:00,22750.0,0.17057257442021462,0.17681682808160754,383054,423420,770,1812
2024-05-29 12:15:00,22750.0,0.16683946824465273,0.18667447465959236,282462,407514,2180,2823
2024-05-29 12:20:00,22750.0,0.20049019283554276,0.18884024665180635,440460,240953,4811,3975
2024-05-29 12:25:00,22750.0,0.16854657503118273,0.1523436897885026,338822,170583,2118,1405
2024-05-29 12:30:00,22750.0,0.12479940346507032,0.11028786799443327,182540,295993,1412,1304
2024-05-29 12:35:00,22750.0,0.1498908299511566,0.13230733025356003,440841,144833,1242,4233
2024-05-29 12:40:00,22750.0,0.19216338363075308,0.19301092801071537,314016,144322,1414,560
2024-05-29 12:45:00,22800.0,0.17407625471028793,0.1602519453334062,351086,380587,804,4212
2024-05-29 12:50:00,22750.0,0.19130121528403818,0.18849017901008833,275402,491891,3167,1867
2024-05-29 12:55:00,22750.0,0.20904251518717754,0.21834871666817102,389015,427283,4835,2843
2024-05-29 13:00:00,22750.0,0.12369476472771485,0.1213890288494488,363167,347366,905,2999
2024-05-29 13:05:00,22750.0,0.1361574289227266,0.141951440939172,474593,167193,4853,1514
2024-05-29 13:10:00,22750.0,0.14061822335544932,0.1302169540351904,411676,272412,3519,2632
2024-05-29 13:15:00,22800.0,0.17481921963191727,0.1679952851881678,169861,167689,4252,710
2024-05-29 13:20:00,22750.0,0.188749731353474,0.20469998618782773,374585,275270,2700,4476
2024-05-29 13:25:00,22800.0,0.15423316982621604,0.15309980012808388,370117,315236,2051,1199
2024-05-29 13:30:00,22800.0,0.20698021145244877,0.19915668685332835,312094,431805,856,1278
2024-05-29 13:35:00,22750.0,0.2079197699329509,0.19496549603662217,328857,159922,782,4427
2024-05-29 13:40:00,22800.0,0.1390121828295432,0.13629607143721761,327480,415303,4858,3153
2024-05-29 13:45:00,22800.0,0.17318263115918228,0.1709946117166875,132343,357642,2409,3310
2024-05-29 13:50:00,22750.0,0.218953217648735,0.20689768416549184,268475,119391,4257,3796
2024-05-29 13:55:00,22750.0,0.1257572572924162,0.14082415531341608,150409,182058,1007,4815
2024-05-29 14:00:00,22750.0,0.12834308047551202,0.1312475463802176,280693,126115,2484,2153
2024-05-29 14:05:00,22750.0,0.1617629311050504,0.17946316861446462,325439,161353,2517,4380
2024-05-29 14:10:00,22750.0,0.20546124779088332,0.22362624431228503,194639,388195,1288,4101
2024-05-29 14:15:00,22750.0,0.15985890159199861,0.1783677519466313,391576,388622,3080,3827
2024-05-29 14:20:00,22750.0,0.12099488670959771,0.10948321149146066,181512,225836,3467,2549
2024-05-29 14:25:00,22750.0,0.1845542201398438,0.1647101887936944,237814,469387,4437,3235
2024-05-29 14:30:00,22750.0,0.14938034561483873,0.1472111564815877,172463,219289,3477,4065
2024-05-29 14:35:00,22750.0,0.1349930457742307,0.15217337187985325,311217,285758,4820,3444
2024-05-29 14:40:00,22700.0,0.1307785174623357,0.13430485661862193,116756,450573,3018,3533
2024-05-29 14:45:00,22750.0,0.2068898319842558,0.20722714996395114,291032,413573,3644,2680
2024-05-29 14:50:00,22700.0,0.12032652455256085,0.11451280577834641,233320,422769,3080,2653
2024-05-29 14:55:00,22700.0,0.17185864895231162,0.16373315204727876,307034,166663,3774,3096
2024-05-29 15:00:00,22700.0,0.1750820875150778,0.17792018241539273,239914,492849,3888,4093
2024-05-29 15:05:00,22700.0,0.1315949909280162,0.14622973545665904,431515,387553,1665,2159
2024-05-29 15:10:00,22700.0,0.1400041094720937,0.12026107163650326,189279,494743,2665,3110
2024-05-29 15:15:00,22700.0,0.2062222213144716,0.20444090077850807,446638,305349,3207,1969
2024-05-29 15:20:00,22700.0,0.13169721475184953,0.12327519758716862,437774,248768,2542,4983
